Org_ID,Org_Name,Org_Street_Address,Org_City,Org_State,Org_Zip,Trans_Type,Trans_Start_Date,Trans_End_Date,Trans_Amount,Trans_Agency,Trans_ID,Trans_Award_Method,Trans_PIN,Trans_Description,Trans_Is_Prime_or_Sub_Contract,Trans_Approval_Date
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/24/2008","06/30/2008",70410.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080036387","Intergovernmental","'8040170826","COMPUTER PC'S AND ACCESSORIES",,"05/20/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/24/2008","06/30/2008",70410.00,"BRONX COMM BOARD 5","'CT 385 20080036387","Intergovernmental","'8040170826","COMPUTER PC'S AND ACCESSORIES",,"05/20/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/24/2008","06/30/2008",70410.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080036387","Intergovernmental","'8040170826","COMPUTER PC'S AND ACCESSORIES",,"05/20/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/24/2008","06/30/2008",70410.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080036387","Intergovernmental","'8040170826","COMPUTER PC'S AND ACCESSORIES",,"05/20/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/09/2008","06/30/2008",32587.00,"BRONX COMM BOARD 5","'CT 385 20080038410","Small Purchase","'8300088826R","DELL SERVER HARDWARE (RE-BID)",,"06/12/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/09/2008","06/30/2008",32587.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080038410","Small Purchase","'8300088826R","DELL SERVER HARDWARE (RE-BID)",,"06/12/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/09/2008","06/30/2008",32587.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080038410","Small Purchase","'8300088826R","DELL SERVER HARDWARE (RE-BID)",,"06/12/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/09/2008","06/30/2008",32587.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080038410","Small Purchase","'8300088826R","DELL SERVER HARDWARE (RE-BID)",,"06/12/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/01/2008","06/30/2008",262316.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080042274","Intergovernmental","'08042000039613","EQUIPMENT-JJ010-008",,"07/23/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/01/2008","06/30/2008",262316.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080042274","Intergovernmental","'08042000039613","EQUIPMENT-JJ010-008",,"07/23/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/01/2008","06/30/2008",262316.00,"BRONX COMM BOARD 5","'CT 385 20080042274","Intergovernmental","'08042000039613","EQUIPMENT-JJ010-008",,"07/23/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/01/2008","06/30/2008",262316.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080042274","Intergovernmental","'08042000039613","EQUIPMENT-JJ010-008",,"07/23/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/27/2008","06/27/2008",25000.00,"BRONX COMM BOARD 5","'CT 385 20080043498","Intergovernmental","'08866000039719","BACK-UP COMPUTERS FOR AGENCY USE",,"07/08/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/27/2008","06/27/2008",25000.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080043498","Intergovernmental","'08866000039719","BACK-UP COMPUTERS FOR AGENCY USE",,"07/08/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/27/2008","06/27/2008",25000.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080043498","Intergovernmental","'08866000039719","BACK-UP COMPUTERS FOR AGENCY USE",,"07/08/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","06/27/2008","06/27/2008",25000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080043498","Intergovernmental","'08866000039719","BACK-UP COMPUTERS FOR AGENCY USE",,"07/08/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","07/01/2007","08/31/2008",1020000.00,"BRONX COMM BOARD 5","'CE 385 20089800088","Intergovernmental","'B0270","36432",,"08/06/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","07/01/2007","08/31/2008",1020000.00,"CONFLICTS OF INTEREST BOARD","'CE 312 20089800088","Intergovernmental","'B0270","36432",,"08/06/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","07/01/2007","08/31/2008",1020000.00,"CAMPAIGN FINANCE BOARD (CFB)","'CE 004 20089800088","Intergovernmental","'B0270","36432",,"08/06/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","07/01/2007","08/31/2008",1020000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CE 132 20089800088","Intergovernmental","'B0270","36432",,"08/06/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","02/01/2008","01/31/2009",85000000.00,"BRONX COMM BOARD 5","'CE 385 20089871436","Renewal","'1B868","37880",,"06/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","02/01/2008","01/31/2009",85000000.00,"CONFLICTS OF INTEREST BOARD","'CE 312 20089871436","Renewal","'1B868","37880",,"06/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","02/01/2008","01/31/2009",85000000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CE 132 20089871436","Renewal","'1B868","37880",,"06/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","REQUIREMENTS CONTRACT","02/01/2008","01/31/2009",85000000.00,"CAMPAIGN FINANCE BOARD (CFB)","'CE 004 20089871436","Renewal","'1B868","37880",,"06/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",318280.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090003563","Intergovernmental","'09042000040308","EQUIPMENT-GR007-008",,"09/11/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",318280.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090003563","Intergovernmental","'09042000040308","EQUIPMENT-GR007-008",,"09/11/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",318280.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090003563","Intergovernmental","'09042000040308","EQUIPMENT-GR007-008",,"09/11/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",318280.00,"BRONX COMM BOARD 5","'CT 385 20090003563","Intergovernmental","'09042000040308","EQUIPMENT-GR007-008",,"09/11/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",111341.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090004874","Intergovernmental","'09042000040454","EQUIPMENT-ST010-007",,"08/21/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",111341.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090004874","Intergovernmental","'09042000040454","EQUIPMENT-ST010-007",,"08/21/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",111341.00,"BRONX COMM BOARD 5","'CT 385 20090004874","Intergovernmental","'09042000040454","EQUIPMENT-ST010-007",,"08/21/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","07/31/2008",111341.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090004874","Intergovernmental","'09042000040454","EQUIPMENT-ST010-007",,"08/21/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/21/2008","06/30/2009",55456.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090005495","Small Purchase","'09901000040504","Commvault software maint",,"09/09/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/21/2008","06/30/2009",55456.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090005495","Small Purchase","'09901000040504","Commvault software maint",,"09/09/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/21/2008","06/30/2009",55456.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090005495","Small Purchase","'09901000040504","Commvault software maint",,"09/09/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/21/2008","06/30/2009",55456.00,"BRONX COMM BOARD 5","'CT 385 20090005495","Small Purchase","'09901000040504","Commvault software maint",,"09/09/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/26/2008","06/30/2009",31450.00,"BRONX COMM BOARD 5","'CT 385 20090011084","Intergovernmental","'9030617826","DESKTOPS",,"09/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/26/2008","06/30/2009",31450.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090011084","Intergovernmental","'9030617826","DESKTOPS",,"09/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/26/2008","06/30/2009",31450.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090011084","Intergovernmental","'9030617826","DESKTOPS",,"09/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/26/2008","06/30/2009",31450.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090011084","Intergovernmental","'9030617826","DESKTOPS",,"09/30/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/01/2008","09/30/2008",76648.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090011337","Intergovernmental","'09042000041304","EQUIPMENT-GR007-008",,"10/01/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/01/2008","09/30/2008",76648.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090011337","Intergovernmental","'09042000041304","EQUIPMENT-GR007-008",,"10/01/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/01/2008","09/30/2008",76648.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090011337","Intergovernmental","'09042000041304","EQUIPMENT-GR007-008",,"10/01/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/01/2008","09/30/2008",76648.00,"BRONX COMM BOARD 5","'CT 385 20090011337","Intergovernmental","'09042000041304","EQUIPMENT-GR007-008",,"10/01/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/15/2008","10/15/2009",332500.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090011867","Intergovernmental","'09039000041543","DELL 755 OPTIPLEX SFF PC'S, 2008 PC AGGREGATE PURCHASE",,"10/07/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/15/2008","10/15/2009",332500.00,"BRONX COMM BOARD 5","'CT 385 20090011867","Intergovernmental","'09039000041543","DELL 755 OPTIPLEX SFF PC'S, 2008 PC AGGREGATE PURCHASE",,"10/07/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/15/2008","10/15/2009",332500.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090011867","Intergovernmental","'09039000041543","DELL 755 OPTIPLEX SFF PC'S, 2008 PC AGGREGATE PURCHASE",,"10/07/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/15/2008","10/15/2009",332500.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090011867","Intergovernmental","'09039000041543","DELL 755 OPTIPLEX SFF PC'S, 2008 PC AGGREGATE PURCHASE",,"10/07/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/04/2008","06/30/2009",36390.00,"BRONX COMM BOARD 5","'CT 385 20090012135","Intergovernmental","'9050014826","DELL OPTIPLEX 755 DESKTOPS",,"10/02/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/04/2008","06/30/2009",36390.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090012135","Intergovernmental","'9050014826","DELL OPTIPLEX 755 DESKTOPS",,"10/02/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/04/2008","06/30/2009",36390.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090012135","Intergovernmental","'9050014826","DELL OPTIPLEX 755 DESKTOPS",,"10/02/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/04/2008","06/30/2009",36390.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090012135","Intergovernmental","'9050014826","DELL OPTIPLEX 755 DESKTOPS",,"10/02/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",39910.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090015665","Intergovernmental","'9030847826","DESKTOPS FOR NORTH RIVER BWT",,"11/18/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",39910.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090015665","Intergovernmental","'9030847826","DESKTOPS FOR NORTH RIVER BWT",,"11/18/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",39910.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090015665","Intergovernmental","'9030847826","DESKTOPS FOR NORTH RIVER BWT",,"11/18/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",39910.00,"BRONX COMM BOARD 5","'CT 385 20090015665","Intergovernmental","'9030847826","DESKTOPS FOR NORTH RIVER BWT",,"11/18/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",74372.00,"BRONX COMM BOARD 5","'CT 385 20090015667","Intergovernmental","'9300032826","POWER EDGE MAINTENANCE",,"11/19/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",74372.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090015667","Intergovernmental","'9300032826","POWER EDGE MAINTENANCE",,"11/19/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",74372.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090015667","Intergovernmental","'9300032826","POWER EDGE MAINTENANCE",,"11/19/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",74372.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090015667","Intergovernmental","'9300032826","POWER EDGE MAINTENANCE",,"11/19/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",28212.00,"BRONX COMM BOARD 5","'CT 385 20090015681","Intergovernmental","'9040095826","LABTOPS AND MONITORS",,"11/24/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",28212.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090015681","Intergovernmental","'9040095826","LABTOPS AND MONITORS",,"11/24/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",28212.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090015681","Intergovernmental","'9040095826","LABTOPS AND MONITORS",,"11/24/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/07/2008","06/30/2009",28212.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090015681","Intergovernmental","'9040095826","LABTOPS AND MONITORS",,"11/24/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/06/2008","06/27/2010",35843.00,"BRONX COMM BOARD 5","'CT 385 20090015987","Intergovernmental","'02509XMIS058","DELL OPTIPLEX GX280 PC's MAINTENANCE SERVICES",,"10/29/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/06/2008","06/27/2010",35843.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090015987","Intergovernmental","'02509XMIS058","DELL OPTIPLEX GX280 PC's MAINTENANCE SERVICES",,"10/29/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/06/2008","06/27/2010",35843.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090015987","Intergovernmental","'02509XMIS058","DELL OPTIPLEX GX280 PC's MAINTENANCE SERVICES",,"10/29/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/06/2008","06/27/2010",35843.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090015987","Intergovernmental","'02509XMIS058","DELL OPTIPLEX GX280 PC's MAINTENANCE SERVICES",,"10/29/2008"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2008","12/31/2008",30386.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090019292","Intergovernmental","'09042000042521","EQUIPMENT-GR007-008",,"04/02/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2008","12/31/2008",30386.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090019292","Intergovernmental","'09042000042521","EQUIPMENT-GR007-008",,"04/02/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2008","12/31/2008",30386.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090019292","Intergovernmental","'09042000042521","EQUIPMENT-GR007-008",,"04/02/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","11/01/2008","12/31/2008",30386.00,"BRONX COMM BOARD 5","'CT 385 20090019292","Intergovernmental","'09042000042521","EQUIPMENT-GR007-008",,"04/02/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","06/30/2009",864768.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090022612","Renewal","'CP006","HARDWARE FOR FMS/3 IMPLEMENTATION",,"01/28/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","06/30/2009",864768.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090022612","Renewal","'CP006","HARDWARE FOR FMS/3 IMPLEMENTATION",,"01/28/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","06/30/2009",864768.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090022612","Renewal","'CP006","HARDWARE FOR FMS/3 IMPLEMENTATION",,"01/28/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2008","06/30/2009",864768.00,"BRONX COMM BOARD 5","'CT 385 20090022612","Renewal","'CP006","HARDWARE FOR FMS/3 IMPLEMENTATION",,"01/28/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/09/2009","06/30/2009",42783.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090023524","Small Purchase","'057090002222","MAINTENANCE ON FDOC SERVER, TAPE DRIVE, ARRAY EQU 1/7",,"02/23/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/09/2009","06/30/2009",42783.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090023524","Small Purchase","'057090002222","MAINTENANCE ON FDOC SERVER, TAPE DRIVE, ARRAY EQU 1/7",,"02/23/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/09/2009","06/30/2009",42783.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090023524","Small Purchase","'057090002222","MAINTENANCE ON FDOC SERVER, TAPE DRIVE, ARRAY EQU 1/7",,"02/23/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/09/2009","06/30/2009",42783.00,"BRONX COMM BOARD 5","'CT 385 20090023524","Small Purchase","'057090002222","MAINTENANCE ON FDOC SERVER, TAPE DRIVE, ARRAY EQU 1/7",,"02/23/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/30/2009","06/30/2009",25000.00,"BRONX COMM BOARD 5","'CT 385 20090024028","Small Purchase","'09054000044982","(11) Computers & (1) Computer for P. Weitzman",,"05/27/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/30/2009","06/30/2009",25000.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090024028","Small Purchase","'09054000044982","(11) Computers & (1) Computer for P. Weitzman",,"05/27/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/30/2009","06/30/2009",25000.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090024028","Small Purchase","'09054000044982","(11) Computers & (1) Computer for P. Weitzman",,"05/27/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/30/2009","06/30/2009",25000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090024028","Small Purchase","'09054000044982","(11) Computers & (1) Computer for P. Weitzman",,"05/27/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2009","02/28/2009",28204.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090025039","Intergovernmental","'09042000043498","EQUIPMENT-GR007-008",,"03/09/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2009","02/28/2009",28204.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090025039","Intergovernmental","'09042000043498","EQUIPMENT-GR007-008",,"03/09/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2009","02/28/2009",28204.00,"BRONX COMM BOARD 5","'CT 385 20090025039","Intergovernmental","'09042000043498","EQUIPMENT-GR007-008",,"03/09/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","01/01/2009","02/28/2009",28204.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090025039","Intergovernmental","'09042000043498","EQUIPMENT-GR007-008",,"03/09/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/02/2009","06/30/2009",62540.00,"BRONX COMM BOARD 5","'CT 385 20090025270","Intergovernmental","'9003199826","BLANKET PO FOR COMPUTER PURCHASE",,"02/19/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/02/2009","06/30/2009",62540.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090025270","Intergovernmental","'9003199826","BLANKET PO FOR COMPUTER PURCHASE",,"02/19/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/02/2009","06/30/2009",62540.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090025270","Intergovernmental","'9003199826","BLANKET PO FOR COMPUTER PURCHASE",,"02/19/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","02/02/2009","06/30/2009",62540.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090025270","Intergovernmental","'9003199826","BLANKET PO FOR COMPUTER PURCHASE",,"02/19/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/15/2009","04/15/2010",186250.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20090025492","Intergovernmental","'09039000044100","DELL 755 OPTIPLEX PCS, 2008 PC AGGREGATE PURCHASE",,"04/06/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/15/2009","04/15/2010",186250.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20090025492","Intergovernmental","'09039000044100","DELL 755 OPTIPLEX PCS, 2008 PC AGGREGATE PURCHASE",,"04/06/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/15/2009","04/15/2010",186250.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20090025492","Intergovernmental","'09039000044100","DELL 755 OPTIPLEX PCS, 2008 PC AGGREGATE PURCHASE",,"04/06/2009"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","04/15/2009","04/15/2010",186250.00,"BRONX COMM BOARD 5","'CT 385 20090025492","Intergovernmental","'09039000044100","DELL 755 OPTIPLEX PCS, 2008 PC AGGREGATE PURCHASE",,"04/06/2009"
