Org_ID,Org_Name,Org_Street_Address,Org_City,Org_State,Org_Zip,Trans_Type,Trans_Start_Date,Trans_End_Date,Trans_Amount,Trans_Agency,Trans_ID,Trans_Award_Method,Trans_PIN,Trans_Description,Trans_Is_Prime_or_Sub_Contract,Trans_Approval_Date
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","12/11/2006","02/05/2007",5274.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20077003938","Small Purchase","'816B700393817",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","12/11/2006","02/05/2007",5274.00,"BRONX COMM BOARD 5","'PC 385 20077003938","Small Purchase","'816B700393817",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","12/11/2006","02/05/2007",5274.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20077003938","Small Purchase","'816B700393817",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","03/01/2007","06/15/2007",5165.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20077005366","Small Purchase","'816ST70053669",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","03/01/2007","06/15/2007",5165.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20077005366","Small Purchase","'816ST70053669",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","03/01/2007","06/15/2007",5165.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20077005366","Small Purchase","'816ST70053669",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","03/01/2007","06/15/2007",5165.00,"BRONX COMM BOARD 5","'PC 385 20077005366","Small Purchase","'816ST70053669",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","05/31/2007","07/09/2007",9736.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20077006893","Small Purchase","'816ST70068939",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","05/31/2007","07/09/2007",9736.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20077006893","Small Purchase","'816ST70068939",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","05/31/2007","07/09/2007",9736.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20077006893","Small Purchase","'816ST70068939",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","05/31/2007","07/09/2007",9736.00,"BRONX COMM BOARD 5","'PC 385 20077006893","Small Purchase","'816ST70068939",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/03/2007","08/31/2007",9082.00,"BRONX COMM BOARD 5","'PC 385 20080000015","Small Purchase","'02507XMIS146",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/03/2007","08/31/2007",9082.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080000015","Small Purchase","'02507XMIS146",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/03/2007","08/31/2007",9082.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080000015","Small Purchase","'02507XMIS146",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/03/2007","08/31/2007",9082.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080000015","Small Purchase","'02507XMIS146",,,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"BRONX COMM BOARD 5","'PC 385 20080002455","Small Purchase","'7LZ00000134","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080002455","Small Purchase","'7LZ00000134","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080002455","Small Purchase","'7LZ00000134","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080002455","Small Purchase","'7LZ00000134","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080002456","Small Purchase","'7LZ00000135","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"BRONX COMM BOARD 5","'PC 385 20080002456","Small Purchase","'7LZ00000135","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080002456","Small Purchase","'7LZ00000135","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080002456","Small Purchase","'7LZ00000135","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080002459","Small Purchase","'7LZ00000136","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080002459","Small Purchase","'7LZ00000136","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080002459","Small Purchase","'7LZ00000136","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/11/2007",10000.00,"BRONX COMM BOARD 5","'PC 385 20080002459","Small Purchase","'7LZ00000136","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/06/2007",10000.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080002460","Small Purchase","'7LZ00000137","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/06/2007",10000.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080002460","Small Purchase","'7LZ00000137","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/06/2007",10000.00,"BRONX COMM BOARD 5","'PC 385 20080002460","Small Purchase","'7LZ00000137","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","06/01/2007","07/06/2007",10000.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080002460","Small Purchase","'7LZ00000137","COMPUTERS AND SUPPLIES",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/16/2007","08/07/2008",12718.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080002551","Small Purchase","'02507XMIS128","DELL MINITOWERS & NOTEBOOKS SUPPORT RENEWAL(HARDWARE MAINTEN",,"07/03/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/16/2007","08/07/2008",12718.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080002551","Small Purchase","'02507XMIS128","DELL MINITOWERS & NOTEBOOKS SUPPORT RENEWAL(HARDWARE MAINTEN",,"07/03/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/16/2007","08/07/2008",12718.00,"BRONX COMM BOARD 5","'CT 385 20080002551","Small Purchase","'02507XMIS128","DELL MINITOWERS & NOTEBOOKS SUPPORT RENEWAL(HARDWARE MAINTEN",,"07/03/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","05/16/2007","08/07/2008",12718.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080002551","Small Purchase","'02507XMIS128","DELL MINITOWERS & NOTEBOOKS SUPPORT RENEWAL(HARDWARE MAINTEN",,"07/03/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","08/07/2007",12299.00,"BRONX COMM BOARD 5","'CT 385 20080003253","Govt to Govt","'08042000033320","EQUIPMENT",,"07/10/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","08/07/2007",12299.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080003253","Govt to Govt","'08042000033320","EQUIPMENT",,"07/10/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","08/07/2007",12299.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080003253","Govt to Govt","'08042000033320","EQUIPMENT",,"07/10/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","08/07/2007",12299.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080003253","Govt to Govt","'08042000033320","EQUIPMENT",,"07/10/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/17/2007","06/30/2008",18322.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080004471","Intergovernmental","'05683590064","DELL LAPTOPS",,"07/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/17/2007","06/30/2008",18322.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080004471","Intergovernmental","'05683590064","DELL LAPTOPS",,"07/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/17/2007","06/30/2008",18322.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080004471","Intergovernmental","'05683590064","DELL LAPTOPS",,"07/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/17/2007","06/30/2008",18322.00,"BRONX COMM BOARD 5","'CT 385 20080004471","Intergovernmental","'05683590064","DELL LAPTOPS",,"07/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","11/26/2007",7004.00,"BRONX COMM BOARD 5","'PC 385 20080006021","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","11/26/2007",7004.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080006021","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","11/26/2007",7004.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080006021","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","11/26/2007",7004.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080006021","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","07/31/2007",6162.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080006023","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","07/31/2007",6162.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080006023","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","07/31/2007",6162.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080006023","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","07/01/2007","07/31/2007",6162.00,"BRONX COMM BOARD 5","'PC 385 20080006023","Govt to Govt","'08042000033808","EQUIPMENT-HC020-006",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","07/31/2007",18638.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080006025","Govt to Govt","'08042000033809","EQUIPMENT-HC020-006",,"07/25/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","07/31/2007",18638.00,"BRONX COMM BOARD 5","'CT 385 20080006025","Govt to Govt","'08042000033809","EQUIPMENT-HC020-006",,"07/25/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","07/31/2007",18638.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080006025","Govt to Govt","'08042000033809","EQUIPMENT-HC020-006",,"07/25/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","07/01/2007","07/31/2007",18638.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080006025","Govt to Govt","'08042000033809","EQUIPMENT-HC020-006",,"07/25/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/01/2007","08/31/2008",13099.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080007702","Intergovernmental","'02508XMIS0002","DELL/EMC FC4700 SUPPORT RENEWAL",,"09/13/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/01/2007","08/31/2008",13099.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080007702","Intergovernmental","'02508XMIS0002","DELL/EMC FC4700 SUPPORT RENEWAL",,"09/13/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/01/2007","08/31/2008",13099.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080007702","Intergovernmental","'02508XMIS0002","DELL/EMC FC4700 SUPPORT RENEWAL",,"09/13/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/01/2007","08/31/2008",13099.00,"BRONX COMM BOARD 5","'CT 385 20080007702","Intergovernmental","'02508XMIS0002","DELL/EMC FC4700 SUPPORT RENEWAL",,"09/13/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/08/2007","10/12/2007",12329.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080008408","Intergovernmental","'8600016826","COMPUTER AND SUPPLIES/ NYS CONTRACT# PT55666",,"08/08/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/08/2007","10/12/2007",12329.00,"BRONX COMM BOARD 5","'CT 385 20080008408","Intergovernmental","'8600016826","COMPUTER AND SUPPLIES/ NYS CONTRACT# PT55666",,"08/08/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/08/2007","10/12/2007",12329.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080008408","Intergovernmental","'8600016826","COMPUTER AND SUPPLIES/ NYS CONTRACT# PT55666",,"08/08/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/08/2007","10/12/2007",12329.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080008408","Intergovernmental","'8600016826","COMPUTER AND SUPPLIES/ NYS CONTRACT# PT55666",,"08/08/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","08/13/2007","09/07/2007",8450.00,"CONFLICTS OF INTEREST BOARD","'PC 312 20080008964","Intergovernmental","'08866000034190","SERVER",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","08/13/2007","09/07/2007",8450.00,"CAMPAIGN FINANCE BOARD (CFB)","'PC 004 20080008964","Intergovernmental","'08866000034190","SERVER",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","08/13/2007","09/07/2007",8450.00,"INDEPENDENT BUDGET OFFICE (IBO)","'PC 132 20080008964","Intergovernmental","'08866000034190","SERVER",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","SMALL PURCHASE","08/13/2007","09/07/2007",8450.00,"BRONX COMM BOARD 5","'PC 385 20080008964","Intergovernmental","'08866000034190","SERVER",,
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/13/2007","06/30/2008",11216.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080008999","Intergovernmental","'08866000034198","COMPUTERS FOR CONSULTANTS",,"08/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/13/2007","06/30/2008",11216.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080008999","Intergovernmental","'08866000034198","COMPUTERS FOR CONSULTANTS",,"08/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/13/2007","06/30/2008",11216.00,"BRONX COMM BOARD 5","'CT 385 20080008999","Intergovernmental","'08866000034198","COMPUTERS FOR CONSULTANTS",,"08/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/13/2007","06/30/2008",11216.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080008999","Intergovernmental","'08866000034198","COMPUTERS FOR CONSULTANTS",,"08/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/16/2007","10/11/2007",21204.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080009587","Intergovernmental","'8005204826","NOTEBOOK WORKSTATION PURCHASE NYS CONT PT55666",,"08/21/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/16/2007","10/11/2007",21204.00,"BRONX COMM BOARD 5","'CT 385 20080009587","Intergovernmental","'8005204826","NOTEBOOK WORKSTATION PURCHASE NYS CONT PT55666",,"08/21/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/16/2007","10/11/2007",21204.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080009587","Intergovernmental","'8005204826","NOTEBOOK WORKSTATION PURCHASE NYS CONT PT55666",,"08/21/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/16/2007","10/11/2007",21204.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080009587","Intergovernmental","'8005204826","NOTEBOOK WORKSTATION PURCHASE NYS CONT PT55666",,"08/21/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",24998.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080009848","Intergovernmental","'05683590089","CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",24998.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080009848","Intergovernmental","'05683590089","CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",24998.00,"BRONX COMM BOARD 5","'CT 385 20080009848","Intergovernmental","'05683590089","CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",24998.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080009848","Intergovernmental","'05683590089","CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",5196.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080009850","Intergovernmental","'05683590087","STATE CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",5196.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080009850","Intergovernmental","'05683590087","STATE CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",5196.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080009850","Intergovernmental","'05683590087","STATE CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","08/20/2007","06/30/2008",5196.00,"BRONX COMM BOARD 5","'CT 385 20080009850","Intergovernmental","'05683590087","STATE CONTRACT PT55666",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/27/2007","06/30/2008",24192.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080010085","Intergovernmental","'84108PO0034MIS","DELL INTEL PC MINITOWERS",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/27/2007","06/30/2008",24192.00,"BRONX COMM BOARD 5","'CT 385 20080010085","Intergovernmental","'84108PO0034MIS","DELL INTEL PC MINITOWERS",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/27/2007","06/30/2008",24192.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080010085","Intergovernmental","'84108PO0034MIS","DELL INTEL PC MINITOWERS",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/27/2007","06/30/2008",24192.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080010085","Intergovernmental","'84108PO0034MIS","DELL INTEL PC MINITOWERS",,"08/20/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/22/2007","12/18/2007",19468.00,"BRONX COMM BOARD 5","'CT 385 20080010485","Intergovernmental","'057080000977","DELL OPTIPLEX 320 3/5",,"10/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/22/2007","12/18/2007",19468.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080010485","Intergovernmental","'057080000977","DELL OPTIPLEX 320 3/5",,"10/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/22/2007","12/18/2007",19468.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080010485","Intergovernmental","'057080000977","DELL OPTIPLEX 320 3/5",,"10/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","10/22/2007","12/18/2007",19468.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080010485","Intergovernmental","'057080000977","DELL OPTIPLEX 320 3/5",,"10/24/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/19/2007","12/13/2007",24372.00,"BRONX COMM BOARD 5","'CT 385 20080011901","Intergovernmental","'CCRC0800007846","FOR COMPUTER WORK STATION FOR ST MARY'S & ST JOHN'S",,"09/19/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/19/2007","12/13/2007",24372.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080011901","Intergovernmental","'CCRC0800007846","FOR COMPUTER WORK STATION FOR ST MARY'S & ST JOHN'S",,"09/19/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/19/2007","12/13/2007",24372.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080011901","Intergovernmental","'CCRC0800007846","FOR COMPUTER WORK STATION FOR ST MARY'S & ST JOHN'S",,"09/19/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/19/2007","12/13/2007",24372.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080011901","Intergovernmental","'CCRC0800007846","FOR COMPUTER WORK STATION FOR ST MARY'S & ST JOHN'S",,"09/19/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/17/2007","08/23/2008",23835.00,"BRONX COMM BOARD 5","'CT 385 20080012287","Intergovernmental","'BPPA0800105846","DELL COMPUTER/ PROSPECT PARK ADM OFFICE",,"09/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/17/2007","08/23/2008",23835.00,"INDEPENDENT BUDGET OFFICE (IBO)","'CT 132 20080012287","Intergovernmental","'BPPA0800105846","DELL COMPUTER/ PROSPECT PARK ADM OFFICE",,"09/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/17/2007","08/23/2008",23835.00,"CAMPAIGN FINANCE BOARD (CFB)","'CT 004 20080012287","Intergovernmental","'BPPA0800105846","DELL COMPUTER/ PROSPECT PARK ADM OFFICE",,"09/17/2007"
"44913","DELL MARKETING LP","  ONE DELL WAY","ROUND ROCK","TX","78682","CONTRACT","09/17/2007","08/23/2008",23835.00,"CONFLICTS OF INTEREST BOARD","'CT 312 20080012287","Intergovernmental","'BPPA0800105846","DELL COMPUTER/ PROSPECT PARK ADM OFFICE",,"09/17/2007"
